country_iso3,ITU_FIXED_BB_5GB,ITU_MB_DATAONLY_5GB,ITU_MB_HIGH_BASKET_5GB,ITU_MB_LOW_BASKET_1GB,ITU_SKILL_COMM_COLLAB,ITU_SKILL_CONTENT_CREATION,ITU_SKILL_DATA_LITERACY,ITU_SKILL_LEVEL__HHU781CC1_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781CC2_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781DCC1_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781DCC2_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781IDL1_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781IDL2_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781PS1_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781PS2_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781SF1_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781SF2_HHTotalIndividual,ITU_SKILL_PROBLEM_SOLVING,ITU_SKILL_SAFETY
MEX,0.4887686092814876,0.12031486219516853,0.4354272621233353,0.37555675783802384,0.3391927693517716,-0.608756037024068,-0.04428335710027863,-0.5297053337863579,-0.026086123706199654,-1.4464481450643094,-0.6373783047915798,0.6066937868980861,-0.5426563143452755,-0.2411540158147258,-1.0314862603475436,,,-0.7795032391239767,
MHL,-0.8826666697741135,-0.8340654957537689,0.20637517212137108,-0.8130007275462737,,,,,,,,,,,,,,,
MKD,0.5618060937108029,0.3304126459122648,0.36404823872737435,0.2720443394073963,,,,,,,,,,,,,,,
MLI,0.5392688128011855,0.43099137215981087,-1.2116170687745098,0.433553077384262,,,,,,,,,,,,,,,
MLT,-0.027084709316419483,0.24547949930322588,0.549420627845243,0.2507545512195368,0.39854696366778386,0.5925829918002473,1.0587803255573744,-1.2043843460602506,1.0022821767789825,-1.9540884723416718,0.42729995047871705,-0.9242169163992525,0.8612838461771467,0.6869696688933654,0.4873785233118239,0.3224788036409421,0.6917621400789885,0.833114687522787,
MMR,1.0622172013150832,0.7275123576896133,-0.31032372858073426,0.9122062462975183,,,,,,,,,,,,,,,
MNE,0.15279618090663705,0.2447344717013922,0.48017232156557954,0.2500204205923693,0.3141741315164318,0.3996782480986198,0.5683818088291309,,,,,,,,,,,-0.5840222863151169,
MNG,0.8155591824709384,0.7267673300877798,0.45886515040260606,0.6714114005865549,-0.3965361974266147,-0.971324023256985,-1.4661768713749745,,,,,,,,,,,-0.3685656190036785,-0.8924967280598509
MNP,-2.7628601975116305,0.28347590699674324,-3.389209961630393,-0.29910928852897395,,,,,,,,,,,,,,,
MOZ,0.31848693129771233,0.7997800350674799,-0.317781238487775,0.820439917901572,,,,,,,,,,,,,,,
MRT,-0.05588234603426387,0.6544996527099133,0.19678694509803304,0.8380590529535937,,,,,,,,,,,,,,,
MUS,0.7542076955503135,0.5896822513503835,0.49295662426336356,0.5194463607628679,,,,,,,,,,,,,,,
MWI,0.8443568191887827,0.7729590414014675,-0.6416502401649709,0.7932770846963717,-2.7883487252462196,-1.6417415782138678,-2.1640585140006725,-0.286824547433067,-3.254154429729436,-1.8233648867217112,-1.9403368664806488,-1.3673624472698682,-3.169403590846307,-2.149378226300863,-2.185662001808426,-1.5681600239342515,-1.4844656916824392,-1.7008976424126105,-1.3463178974121124
MYS,0.31723486013606705,0.8608722984178412,0.5323748909148643,0.5686331127830951,1.320054302316786,0.9169914322285996,0.5422368806895564,-1.031915416828583,1.3025699583508559,-0.19328937873988644,1.3086732916243158,0.13867213212616966,0.8282552255748673,-1.0826602694412355,1.2444570580692726,0.062258071064649464,0.6261859063635726,0.9628991129576143,1.1285330529679594
NAM,0.4148964107444087,0.30582673505175356,0.29479993244771074,0.74849511643915,,,,,,,,,,,,,,,
NCL,1.202031814365487,-0.9212337251683089,0.46951873598409277,0.18982170916462843,,,,,,,,,,,,,,,
NER,-0.028754137531946656,0.43099137215981087,-1.3032379047752956,0.6222246485663279,-2.6166354596786197,-1.5570956602856572,,,,,,,,,,,,-1.4555898480671376,
NGA,0.7951086868307301,0.9547457762488841,0.2212901919354525,0.8953212418726642,,,,,,,,,,,,,,,
NIC,0.4854297528504331,0.37734938482778624,0.17441441537691096,0.3806956722281969,,,,,,,,,,,,,,,
NLD,-0.5325041015672817,-0.7349768247098902,0.5366363251474591,-0.32920864424284435,1.5982703099915403,,1.217880260302887,,,,,,,,,,,1.8973944945421566,
NOR,-2.3843173496408365,-0.989031236935173,0.5377016837056078,-1.4972104720664499,0.3303624994940936,1.2167199937745912,1.115385422399746,,,,,,,,,,,1.3097332142236315,0.8119736093426319
NPL,0.8439394621349009,0.8675775468343442,0.26177381714510195,0.8828410212108154,,,,,,,,,,,,,,,
NRU,1.202031814365487,-3.598117898556702,0.20637517212137108,-3.536625354337963,,,,,,,,,,,,,,,
NZL,-0.33843307151224356,-0.7059207482383768,0.5142637954263369,0.1472421327889093,,,,,,,,,,,,,,,
OMN,-1.8751417439050382,0.48612341469550274,0.49934877561225555,0.33517957334380755,2.4369694672712163,1.5762473348029558,1.3161228538554055,,,-0.33411994687450175,1.6884800600409287,0.32999192683041606,0.41191862965833015,-0.03808665413134055,0.7754515787899213,3.37211190485501,-0.6678377671774238,0.7487155403153245,1.3906063147327827
PAK,0.9966921438556405,0.8698126296398452,0.3672443144018204,0.8967895031269992,,,,,,,,,,,,,,,
PAN,-0.4502847619525667,-0.5658555590936458,0.436492620681484,-0.548713701765948,,,,,,,,,,,,,,,
PER,0.4144790536905268,0.46526264184415994,0.4684533774259441,0.4673230862339703,-1.6261328384544533,-0.35046265611597927,0.6301930926700947,,,,,,,,,,,-0.9066821162052586,
PHL,0.5547110237948123,0.568076450897207,0.33208748198291427,0.578910941563441,,,,,,,,,,,,,,,
PLW,-1.452359048322773,-0.94581963602882,0.36191752161107704,-0.9231203216214093,,,,,,,,,,,,,,,
PNG,0.8906834521696627,-1.0575737763038713,-0.651238467188309,-1.0699464470549236,,,,,,,,,,,,,,,
POL,0.523409244753677,0.46973280745516194,0.5483552692870944,0.4717278699969757,-0.5944882819602056,0.2499075495427091,0.16097930229394503,0.7721066918830465,-1.0121977823874193,-0.32568994807771146,-0.7438797562001285,-0.5015438387220655,0.5467287032160784,-0.7980601387446119,0.47729056443081863,,,0.359291501816349,
PRI,0.08560169523166698,-0.21792766903731986,0.5057409269611476,-0.20587469887869245,,,,,,,,,,,,,,,
PRK,1.202031814365487,,,,,,,,,,,,,,,,,,
PRT,0.5434423833400036,0.40119026808646385,0.5483552692870944,0.40418785229755916,-0.0018971574605644577,-0.41229174269844326,0.790287467628822,0.44721739136334016,-0.4014483852584817,-0.6505041129470897,0.05522713481150308,-0.540339566579218,0.32046688542525603,0.13814794590477725,-0.05775308008246794,,,0.4799925920467219,-0.6611078732301486
PRY,0.41155755431335417,0.510709325556014,0.42370831798369996,0.39611241539871594,0.8515197735267866,,-0.9758998473424634,,,,,,,,,,,-0.9989169658414104,
PSE,0.6260790800086004,0.020481163549456134,-0.5393758185826986,-0.17724360441915712,-0.6898335358196743,-0.9503718960434485,-1.007755682136356,0.560882920728856,-0.6445761508776819,0.07968254753960469,-0.6447223922480033,0.5217537788244985,-1.231079777579358,-0.46432600366791704,-1.851958830385343,-0.8894918264073979,-0.972634744068335,-1.4737803401861136,-0.6778525715556846
PYF,-1.0425144214108435,0.37138916401311683,0.501479492728553,0.2456156368293638,,,,,,,,,,,,,,,
QAT,-2.98280736490734,0.004835583910948901,0.5568781377522838,0.013630358644411332,,,,,,,,,,,,,,,
ROU,0.9374274422044245,0.5621162300825376,0.5451591936126484,0.5627600677657545,-0.03803437924626167,-0.6616896374083354,-0.45894055247598287,0.7646233916107774,-0.34026851362556104,1.1758528723671686,-1.7695451662656116,0.49357912743991805,-0.573055462072381,0.7754326833825984,-1.6561804022368856,,,-0.8962500816911814,-0.6666980294131736
RUS,0.934505942827252,0.471967890260663,0.5131984368681882,0.6339707386010089,0.5151553484146703,-0.6447125987887798,-0.2211186005804801,-0.5575538309888098,0.6379048171927743,0.25762539647345906,-0.7273738343587834,1.2372105007399081,-0.19818519565544138,1.3385084799518958,0.06400966833802596,-0.7438634401971826,-1.1769213566262882,-0.23928243359024542,-0.8420128601474062
RWA,0.45663211613258886,0.9219645617682025,0.190394793749141,0.8652218861587937,,,,,,,,,,,,,,,
SAU,0.8681461712600455,-0.4563365016240957,0.511067719751891,0.10246016453168749,1.8838772468329328,2.3588449081785727,1.5901068816490822,-1.0018868307031847,1.304673665926269,-0.5689990978422932,1.8346795449066953,-0.7795328656042595,1.0791588152810034,-1.317416351420839,1.5310505462448234,-0.3759076043971418,1.5289983817733457,2.029820552363483,1.69073823201459
SDN,0.23918909106017006,0.7178269988657756,-0.6118202005368082,0.7470268551848148,,,,,,,,,,,,,,,
SEN,0.3385200698840389,0.5501957884531988,0.026329575794245743,0.7631777289825015,,,,,,,,,,,,,,,
SGP,-1.2428458072741082,0.20003281559137176,0.5685970818919193,0.20597258296231502,1.994429634460352,1.0443260128882712,1.185257221634094,-0.9423439509678152,1.028393496588509,-0.560456398526829,0.8513905428611708,-1.334409676649555,1.1857414720936565,-1.2625860362926562,1.2355232484623955,-0.6247857080594393,1.424541808403102,0.9172617151233778,1.7447942493744855
SLB,-2.485735113734114,0.14564580065751345,-1.1594144994252247,-0.5083365172717318,,,,,,,,,,,,,,,
SLE,1.202031814365487,0.7111217504492726,-1.7102048739880877,0.5598235452570842,,,,,,,,,,,,,,,
SLV,0.15863917966098232,0.13447038663000832,0.2884077810988187,0.1413690877715687,,,,,,,,,,,,,,,
SMR,-0.37432577814607876,0.2447344717013922,0.5323748909148643,-0.44887193647115836,,,,,,,,,,,,,,,
SOM,0.15863917966098232,0.879497988463683,0.1616301126791269,0.8754997149391398,,,,,,,,,,,,,,,
SRB,0.3034620773579675,0.2931612658205811,0.4290351107744433,0.6927011887744146,-0.011918612620601267,-0.03850353159583537,0.14244829139770224,,,,,,,,,,,-0.10021054042168231,
SSD,1.202031814365487,0.5762717545173774,-2.6264132339959447,0.8710949311761343,,,,,,,,,,,,,,,
STP,-0.20487881427006713,0.15309607667585018,-0.10364416829989218,0.4585135187079594,,,,,,,,,,,,,,,
SUR,0.5901863733747654,0.25963502373806563,0.1392575829580048,-0.6184561113468674,,,,,,,,,,,,,,,
SVK,0.5275828152924952,-0.2566691043326709,0.47164945310039014,-0.12144967675442174,-0.21162745392542867,0.45045213142740376,0.4700567202362997,-0.27810222503950255,0.2249444855517217,0.791679344312369,-0.08627447327391013,-0.2703868811925519,0.2815283083801292,2.160444635167876,-0.6326322301813497,0.7736483620062342,-0.14580941626534263,0.3743413553009003,0.3855775083453037
SVN,-0.5057932501188463,0.8325612495481615,0.5462245521707971,0.6369072611096792,-0.5148220218965874,0.20617774734704597,0.7750708824658378,-0.39371478916705427,0.4155049076599941,0.45410748072913143,-0.037775230827773294,-0.44242517704892864,0.5875948822335276,1.3996999413496782,-0.031125207543659803,0.5709515295354652,-0.3483879440761988,0.38796581137981007,-0.5714750711125415
SWE,-1.0996923377926502,-0.42951550795808346,0.5462245521707971,-0.0017863845261075922,0.33060419712434796,0.9618960282269838,1.1344777745475647,-0.28848641043702705,0.6124727668172368,-0.6106982897515503,1.2498328722820067,-0.8436961810555307,0.9876104366482611,-1.533336313405636,1.5216090845136114,-1.3393800730831766,2.1893945249940145,0.9201928008131816,
SWZ,0.9879276457241226,0.02197121875312345,0.10197003342280138,0.8439320979709343,,,,,,,,,,,,,,,
SXM,0.03635356287361438,-0.22016275184282097,0.4908259071470662,-0.7660163674075491,,,,,,,,,,,,,,,
SYC,0.6390171486789362,-0.48166744008644063,0.4354272621233353,-0.46575694089601255,,,,,,,,,,,,,,,
SYR,1.17031267827047,0.8467167739830014,-0.021611559322444466,0.861551233022956,,,,,,,,,,,,,,,
TCA,-2.929803019064351,-2.100612418871016,0.43116582789074065,-2.244555450523037,,,,,,,,,,,,,,,
TCD,1.202031814365487,0.31178695586642297,-1.718727742453277,0.433553077384262,,,,,,,,,,,,,,,
TGO,0.19787074272587174,0.43099137215981087,-1.2275974471467397,0.433553077384262,,,,,,,,,,,,,,,
THA,0.5459465256632944,0.7476281029391226,0.4727148116585388,0.5223828832715381,,,,,,,,,,,,,,,
TJK,0.8969438079778899,0.48984855270467115,0.05615961542240846,0.8226423097830746,,,,,,,,,,,,,,,
TKM,-0.5867605185719158,-2.8031734474001713,-0.18674213583548843,-0.026746825849805,,,,,,,,,,,,,,,
TLS,-0.8430177496553422,0.6559897079135806,0.17761049105135696,0.7286735895056256,,,,,,,,,,,,,,,
TON,0.896526450924008,0.10839442056582974,0.28095027119177807,0.11567451582070375,,,,,,,,,,,,,,,
TTO,-0.6460252202231317,-0.7729732324034074,0.2958652910058594,-0.8805407452456904,,,,,,,,,,,,,,,
TUN,0.6623891436963172,0.6753604255612562,0.4247736765418486,0.8659560167859615,,,,,,,,,,,,,,,
TUR,0.5793350899738385,0.5554109816660345,0.5291788152404184,0.5561528921212464,0.11844114967986867,-0.6618021006994563,0.33829414194032364,-0.4295185950689354,0.3518056561114588,0.09899941644027119,-0.6612380607216729,0.052678987567971826,-0.14876941527790094,1.214051270329287,-0.46477727221551474,-0.5808379888825098,-1.3752417923760276,-0.13603823615434313,-0.9959800341671016
TUV,-1.5992687312891671,0.02867646716962651,0.13180007305096408,-0.7271074441676677,,,,,,,,,,,,,,,
TZA,0.053047845028886396,0.6768504807649235,-0.10790560253248686,0.6743479230952253,,,,,,,,,,,,,,,
UGA,-0.06882041470459967,0.623208493432899,-0.2591865177895981,0.7631777289825015,,,,,,,,,,,,,,-1.7339783966174036,
UKR,0.6924388515758069,0.5822319753320468,0.4407540549140787,0.582581594699279,-1.3388931269021849,-0.8058387662673084,-1.409417283820746,,,,,,,,,,,-0.8254910113561147,-1.312936339234926
URY,-0.32966857338072597,-0.016770216542227604,0.4631265846352008,-0.0076594295434481655,0.5227319258120936,0.7110043678914291,0.36183597658060135,-0.7954431282248816,0.7463699521111264,0.01794520341016954,0.728027417531437,-0.5863551301142006,0.9790862653933454,0.2624057048709398,0.29882697873850717,0.5097315380178831,0.6233700712908985,0.09780426129861948,0.7716709620528875
USA,-1.0700599869670422,-2.213856614349735,0.5153291539844856,-2.5712435796126063,,,,,,,,,,,,,,,
UZB,1.0567915596146198,0.8847131816765188,0.49295662426336356,0.8520075348697775,-1.1176538695675586,-0.8772575657864814,-1.6271996905146668,,,,,,,,,,,-1.4177772962101174,-1.1609453448956766
VCT,-0.7303313451072555,-2.280164070912931,0.09025108928316596,-2.2379482748785287,,,,,,,,,,,,,,,
VEN,0.9148901612948073,0.5300800432036895,-0.7183560563516752,0.8901823274824912,,,,,,,,,,,,,,,
VGB,-3.8479885376043153,-0.8340654957537689,0.4247736765418486,-2.281261981881416,,,,,,,,,,,,,,,
VIR,-1.3000237236559153,-1.2065792966706064,-2.639197536693729,-0.44593541396248815,,,,,,,,,,,,,,,
VNM,0.9215678741569161,0.8161706423078207,0.4791069630074308,0.7235346751154526,-1.0623439080857424,-1.1677487239189106,-1.6390489781231017,3.185721784166736,-2.439728120488896,,,,,,,,,-1.182408178609721,-1.2066278236978716
VUT,-0.9941010031605543,0.4086405441048006,-0.20698394844031323,-0.5046658641358939,,,,,,,,,,,,,,,
WSM,-0.6385127932532593,-0.3386221405343752,0.08812037216686856,-0.324803860479839,,,,,,,,,,,,,,,
YEM,1.078076769362592,0.606817886192558,-1.2542314111004564,0.6897646662657442,,,,,,,,,,,,,,,
ZAF,0.49127275160477835,0.5494507608513651,0.19252551086543837,0.609744427904479,,,,,,,,,,,,,,,
ZMB,1.054287417291329,0.8176606975114881,0.08066286225982794,0.825578832291745,,,,,,,,,,,,,,,
ZWE,0.6177319389309643,-3.4051557496817804,-1.3405254543104992,0.5590894146299167,,,,,,,,,,,,,,,
